id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1208687,"245 EAST 149TH STREET",BRONX,NY,10451,"245 East 149th Street",Bronx,"New York",10451
1208688,"245 EAST 178TH STREET",BRONX,NY,,"245 East 178th Street",Bronx,"New York",10457
1208689,"245 EAST 35TH STREET","NEW YORK",NY,,"245 East 35th Street","New York","New York",10016
1208690,"245 FIFTH AVENUE, 7TH FLOOR","NEW YORK",NY,,"245 5th Avenue","New York","New York",10016
1208691,"245 FIFTH AVENUE, SUITE 904","NEW YORK",NY,,"245 5th Avenue","New York","New York",10016
1208692,"245 FIFTH AVENUE, SUITE 1101","NEW YORK",NY,,"245 5th Avenue","New York","New York",10016
1208693,"245 FIFTH AVENUE, SUITE 1404","NEW YORK",NY,,"245 5th Avenue","New York","New York",10016
1208694,"245 GLENMORE AVENUE",BROOKLYN,NY,,"245 Glenmore Avenue",Brooklyn,"New York",11207
1208695,"245 OLD COUNTRY RD","CARLE PLACE",NY,,"245 Old Country Road","Carle Place","New York",11514
1208696,"245 WEST 129TH STREET","NEW YORK",NY,,"245 West 129th Street","New York","New York",10027
1208697,"245 WEST 74TH STREET","NEW YORK",NY,,"245 West 74th Street","New York","New York",10023
1208698,"245-247 PARKVIEW AVE",YONKERS,NY,,"245 Parkview Avenue",Yonkers,"New York",10708
1208699,"2450 NOSTRAND AVE",BROOKLYN,NY,,"2450 Nostrand Avenue",Brooklyn,"New York",11210
1208700,"2452 FLATBUSH AVE",BROOKLYN,NY,,"2452 Flatbush Avenue",Brooklyn,"New York",11234
1208701,"2452/58 FLATBUSH AVENUE",BROOKLYN,NY,11234,"2452 Flatbush Avenue",Brooklyn,"New York",11234
1208702,"246 EAST 119TH STREET","NEW YORK",NY,,"246 East 119th Street","New York","New York",10035
1208703,"246 EAST 32ND STREET","NEW YORK",NY,,"246 East 32nd Street","New York","New York",10016
1208704,"246 EAST 46TH STREET","NEW YORK",NY,,"246 East 46th Street","New York","New York",10017
1208705,"246 EAST 58TH ST.","NEW YORK",NY,10022,"246 East 58th Street","New York","New York",10022
1208706,"246 WEST 112TH STREET","NEW YORK",NY,10026,"246 West 112th Street","New York","New York",10026
1208707,"246-248 10TH AVENUE","NEW YORK",NY,,"246 10th Avenue","New York","New York",10001
1208708,"2463 FREDERICK DOUGLASS BLVD","NEW YORK",NY,,"2463 Frederick Douglass Boulevard","New York","New York",10027
1208709,"2464 JEROME AVENUE",BRONX,NY,,"2464 Jerome Avenue",Bronx,"New York",10468
1208710,"2465 PALISADE AVENUE",BRONX,NY,10463,"2465 Palisade Avenue",Bronx,"New York",10463
1208711,"2465 TRATMAN AVE",BRONX,NY,,"2465 Tratman Avenue",Bronx,"New York",10461
1208712,"2466 MARION AVENUE",BRONX,NY,,"2466 Marion Avenue",Bronx,"New York",10458
1208713,"2467 JEROME AVENUE",BRONX,NY,,"2467 Jerome Avenue",Bronx,"New York",10468
1208714,"2467 WEBSTER AVE",BRONX,NY,,"2467 Webster Avenue",Bronx,"New York",10458
1208715,"2468 JEROME AVE",BRONX,NY,,"2468 Jerome Avenue",Bronx,"New York",10468
1208716,"247 EAST 23RD STREET","NEW YORK",NY,,"247 East 23rd Street",Brooklyn,"New York",11226
1208717,"247 WEST 139TH STREET","NEW YORK",NY,,"247 West 139th Street","New York","New York",10030
1208718,"247 WEST 145TH STREET","NEW YORK",NY,,"247 West 145th Street","New York","New York",10039
1208719,"247 WEST 30TH STREET","NEW YORK",NY,,"247 West 30th Street","New York","New York",10001
1208720,"2471 FREDRICK DOUGLASS BLVD.","NEW YORK",NY,10027-7711,"2471 Frederick Douglass Boulevard","New York","New York",10027
1208721,"2471 WEBSTER AVENUE",BRONX,NY,10458,"2471 Webster Avenue",Bronx,"New York",10458
1208722,"2474-76 GRAND CONCOURSE, AKA 213 EAST 188TH ST.",BRONX,NY,,"2474 Grand Concourse",Bronx,"New York",10458
1208723,"2475 BROADWAY","NEW YORK",NY,,"2475 Broadway","New York","New York",10025
1208724,"2475 ST RAYMOND AVE",BRONX,NY,,"2475 Saint Raymond Avenue",Bronx,"New York",10461
1208725,"2475 ST RAYMOND AVE",BRONX,NY,,"2475 Saint Raymond Avenue",Bronx,"New York",10461
1208726,"2475 ST. RAYMOND AVENUE",BRONX,NY,,"2475 Saint Raymond Avenue",Bronx,"New York",10461
1208727,"2476 WEBB AVENUE",BRONX,NY,,"2476 Webb Avenue",Bronx,"New York",10468
1208728,"2479 GRAND CONCOURSE",BRONX,NY,,"2479 Grand Concourse",Bronx,"New York",10468
1208729,"248 CORNELIA STREET",BROOKLYN,NY,,"248 Cornelia Street",Brooklyn,"New York",11221
1208730,"248 EAST 119TH STREET","NEW YORK",NY,,"248 East 119th Street","New York","New York",10035
1208731,"248 EAST 174TH ST.",BRONX,NY,10457,"248 East 174th Street",Bronx,"New York",10457
1208732,"248 EAST 31ST STREET","NEW YORK",NY,100016,"248 East 31st Street","New York","New York",10016
1208733,"248 EAST 31ST STREET","NEW YORK",NY,10016,"248 East 31st Street","New York","New York",10016
1208734,"248 FRONT STREET","NEW YORK",NY,,"248 Front Street","New York","New York",10038
1208735,"248 GRAND STREET","NEW YORK",NY,,"248 Grand Street","New York","New York",10002
1208736,"248 LENOX AVE","NEW YORK",NY,,"248 Malcolm X Boulevard","New York","New York",10027
1208737,"248 WEST 108TH STREET","NEW YORK",NY,,"248 West 108th Street","New York","New York",10025
1208738,"248 WEST 23RD STREET","NEW YORK",NY,,"248 West 23rd Street","New York","New York",10011
1208739,"248 WEST 23RD STREET","NEW YORK",NY,,"248 West 23rd Street","New York","New York",10011
1208740,"248 WEST 23RD STREET","NEW YORK",NY,,"248 West 23rd Street","New York","New York",10011
1208741,"248 WEST 23RD STREET","NEW YORK",NY,,"248 West 23rd Street","New York","New York",10011
1208742,"2480-82 THIRD AVE.",BRONX,NY,10454,"2480 Third Avenue",Bronx,"New York",10454
1208743,"2483 CAMBRELENG AVE",BRONX,NY,,"2483 Cambreleng Avenue",Bronx,"New York",10458
1208744,"2485 DEVOE AVENUE",BRONX,NY,,"2485 Devoe Terrace",Bronx,"New York",10468
1208745,"2486 WEBSTER AVENUE",BRONX,NY,10458,"2486 Webster Avenue",Bronx,"New York",10458
1208746,"249 16TH STREET",BROOKLYN,NY,,"249 16th Street",Brooklyn,"New York",11215
1208747,"249 16TH STREET",BROOKLYN,NY,11215,"249 16th Street",Brooklyn,"New York",11215
1208748,"249 BEACH 15TH STREET","FAR ROCKAWAY",NY,11691,"249 Beach 15th Street",Queens,"New York",11691
1208749,"249 CENTRAL PARK WEST","NEW YORK",NY,,"249 Central Park West","New York","New York",10024
1208750,"249 EAST 115TH STREET","NEW YORK",NY,,"249 East 115th Street","New York","New York",10029
1208751,"249 EAST 118TH STREET","NEW YORK",NY,,"249 East 118th Street","New York","New York",10035
1208752,"249 ELDRIDGE STREET","NEW YORK",NY,,"249 Eldridge Street","New York","New York",10002
1208753,"249 FERRIS AVE","WHITE PLAINS",NY,,"249 Ferris Avenue","White Plains","New York",10603
1208754,"249 WEST 101ST STREET","NEW YORK",NY,,"249 West 101st Street","New York","New York",10025
1208755,"249/51 19TH STREET",BROOKLYN,NY,11215,"51 19th Street",Brooklyn,"New York",11232
1208756,"2492 EIGHTH AVE","NEW YORK",NY,,"2492 Frederick Douglass Boulevard","New York","New York",10030
1208757,"2494 EIGHTH AVE","NEW YORK",NY,,"2494 Frederick Douglass Boulevard","New York","New York",10030
1208758,"2494 FLATBUSH AVE",BROOKLYN,NY,,"2494 Flatbush Avenue",Brooklyn,"New York",11234
1208759,"2495 BROADWAY","NEW YORK",NY,,"2495 Broadway","New York","New York",10025
1208760,"25 ABENDROTH AVE",PORTCHESTER,NY,,"25 Abendroth Avenue","Port Chester","New York",10573
1208761,"25 AVENUE B","NEW YORK",NY,,"25 Avenue B","New York","New York",10009
1208762,"25-27 BEEKMAN STREET","NEW YORK",NY,,"25 Beekman Street","New York","New York",10038
1208763,"25 BROADWAY","NEW YORK",NY,,"25 Broadway","New York","New York",10004
1208764,"25 CENTRAL PARK WEST","NEW YORK",NY,,"25 Central Park West","New York","New York",10023
1208765,"25 CHAPEL STREET, 6TH FLOOR",BROOKLYN,NY,,"25 Chapel Street",Brooklyn,"New York",11201
1208766,"25 CHAPEL STREET",BROOKLYN,NY,,"25 Chapel Street",Brooklyn,"New York",11201
1208767,"25 CHAPEL STREET/40 FLATBUSH",BROOKLYN,NY,11201,"25 Chapel Street",Brooklyn,"New York",11201
1208768,"25 CHARLES ST","NEW YORK",NY,,"25 Charles Street","New York","New York",10014
1208769,"25 EAST 21ST ST.","NEW YORK",NY,,"25 East 21st Street","New York","New York",10010
1208770,"25 EAST 94TH STREET","NEW YORK",NY,,"25 East 94th Street","New York","New York",10128
1208771,"25 FRANKLIN AVE","WHITE PLAINS",NY,,"25 Franklin Avenue","White Plains","New York",10601
1208772,"25 INDIAN ROAD","NEW YORK",NY,10034,"25 Indian Road","New York","New York",10034
1208773,"25 KING STREET","NEW YORK",NY,,"25 King Street","New York","New York",10014
1208774,"25 LAKE STREET","WHITE PLAINS",NY,10603,"25 Lake Street","White Plains","New York",10603
1208775,"25 LAKE STREET","WHITE PLAINS",NY,,"25 Lake Street","White Plains","New York",10603
1208776,"25 LEROY PLACE","NEW ROCHELLE",NY,10805,"25 Leroy Place","New Rochelle","New York",10805
1208777,"25 MAIN STREET",YONKERS,NY,,"25 Main Street",Yonkers,"New York",10701
1208778,"25 MONROE PLACE",BROOKLYN,NY,,"25 Monroe Place",Brooklyn,"New York",11201
1208779,"25 MONROE PLACE",BROOKLYN,NY,,"25 Monroe Place",Brooklyn,"New York",11201
1208780,"25 OVERLOOK TERRACE",YONKERS,NY,,"25 Overlook Terrace",Yonkers,"New York",10701
1208781,"25 PARKVIEW AVENUE",BRONXVILLE,NY,,"25 Parkview Avenue",Yonkers,"New York",10708
1208782,"25 ROCKLEDGE AVE","WHITE PLAINS",NY,,"25 Rockledge Avenue","White Plains","New York",10601
1208783,"25 ROCKLEDGE AVENUE","WHITE PLAINS",NY,,"25 Rockledge Avenue","White Plains","New York",10601
1208784,"25 SCHOOL LANE",SCARSDALE,NY,,"25 School Lane",Scarsdale,"New York",10583
1208785,"25 SCHOOL LANE",SCARSDALE,NY,,"25 School Lane",Scarsdale,"New York",10583
1208786,"25 SECOND AVENUE",PELHAM,NY,,"25 Second Avenue","Village of Pelham","New York",10803
1208787,"25 TAYLOR SQUARE","WEST HARRISON",NY,10605,"25 Taylor Square",Harrison,"New York",10604
1208788,"25 TUCKAHOE ROAD",YONKERS,NY,10710,"25 Tuckahoe Road",Yonkers,"New York",10710
1208789,"25 WEST 13TH STREET","NEW YORK",NY,,"25 West 13th Street","New York","New York",10011
1208790,"25 WEST 13TH STREET, AKA 22 WEST 14TH STREET","NEW YORK",NY,,"25 West 13th Street","New York","New York",10011
1208791,"25 WEST 14TH STREET","NEW YORK",NY,,"25 West 14th Street","New York","New York",10011
1208792,"25 WEST 170TH STREET",BRONX,NY,10452,"25 West 170th Street",Bronx,"New York",10452
1208793,"25 WEST 31 STREET, 7TH FLOOR","NEW YORK",NY,,"25 West 31st Street","New York","New York",10001
1208794,"25 WEST 37TH STREET","NEW YORK",NY,,"25 West 37th Street","New York","New York",10018
1208795,"25 WEST 83RD STREET","NEW YORK",NY,,"25 West 83rd Street","New York","New York",10024
1208796,"25 WEST RED OAK LANE","WHITE PLAINS",NY,10604,"25 West Red Oak Lane",Harrison,"New York",10604
1208797,"25 WESTCHESTER SQUARE",BRONX,NY,,"25 Westchester Square",Bronx,"New York",10461
1208798,"25-01 40TH AVE","LONG IS CITY",NY,,"2501 40th Avenue",Queens,"New York",11101
1208799,"25-29 EAST TREMONT AVE",BRONX,NY,,"2529 East Tremont Avenue",Bronx,"New York",10461
1208800,"25-29 NORTH BROADWAY",YONKKERS,NY,,"25 North Broadway",Yonkers,"New York",10701
1208801,"25-35 STEWART PLACE","MT. KISCO",NY,,"25-35 Stewart Place","Mount Kisco","New York",10549
1208802,"25-56 ULMER STREET","COLLEGE POINT",NY,,"25-56 Ulmer Street",Queens,"New York",11354
1208803,"25-63 22ND STREET",L.I.C.,NY,,"25-63 22nd Street",Queens,"New York",11102
1208804,"250 CABRINI BLVD","NEW YORK",NY,,"250 Cabrini Boulevard","New York","New York",10033
1208805,"250 EAST 105TH STREET","NEW YORK",NY,,"250 East 105th Street","New York","New York",10029
1208806,"250 EAST 30TH STREET","NEW YORK",NY,,"250 East 30th Street","New York","New York",10016
1208807,"250 EAST 39TH STREET","NEW YORK",NY,10016,"250 East 39th Street","New York","New York",10016
1208808,"250 EAST 77TH STREET","NEW YORK",NY,,"250 East 77th Street","New York","New York",10075
1208809,"250 WEST 125TH STREET","NEW YORK",NY,,"250 West 125th Street","New York","New York",10027
1208810,"250 WEST 135TH ST.","NEW YORK",NY,10030,"250 West 135th Street","New York","New York",10030
1208811,"250 WEST 22ND STREET","NEW YORK",NY,,"250 West 22nd Street","New York","New York",10011
1208812,"250 WEST 34TH STREET","NEW YORK",NY,,"250 West 34th Street","New York","New York",10119
1208813,"250-258 EAST 167TH STREET",BRONX,NY,,"250 East 167th Street",Bronx,"New York",10456
1208814,"250-60 LIVONIA",BROOKLYN,NY,,"250 Livonia Avenue",Brooklyn,"New York",11212
1208815,"2501 PALISADE AVENUE",RIVERDALE,NY,,"2501 Palisade Avenue",Bronx,"New York",10463
1208816,"2501-25 GRAND CONCOURSE",BRONX,NY,,"2501 Grand Concourse",Bronx,"New York",10468
1208817,"2502 EIGHTH AVE","NEW YORK",NY,,"2502 Frederick Douglass Boulevard","New York","New York",10030
1208818,"2504 BRONX PARK EAST",BRONX,NY,,"2504 Bronx Park East",Bronx,"New York",10467
1208819,"2505 BARKER AVE.",BRONX,NY,10467,"2505 Barker Avenue",Bronx,"New York",10467
1208820,"2505 HOFFMAN STREET",BRONX,NY,,"2505 Hoffman Street",Bronx,"New York",10458
1208821,"2506 ALBEMARLE RD",BROOKLYN,NY,,"2506 Albemarle Road",Brooklyn,"New York",11226
1208822,"2506-10 HYLAN BLVD.","STATEN ISLAND",NY,,"2506 Hylan Boulevard","Staten Island","New York",10306
1208823,"251 16TH STREET",BROOKLYN,NY,,"251 16th Street",Brooklyn,"New York",11215
1208824,"251 16TH STREET",BROOKLYN,NY,11215,"251 16th Street",Brooklyn,"New York",11215
1208825,"251 EAST 105TH STREET","NEW YORK",NY,,"251 East 105th Street","New York","New York",10029
1208826,"251 EAST 119TH STREET","NEW YORK",NY,,"251 East 119th Street","New York","New York",10035
1208827,"251 EAST 52ND STREET","NEW YORK",NY,,"251 East 52nd Street","New York","New York",10022
1208828,"251 FORT WASHINGTON AVE","NEW YORK",NY,,"251 Fort Washington Avenue","New York","New York",10032
1208829,"251 JACKSON STREET",HEMPSTEAD,NY,,"251 Jackson Street",Hempstead,"New York",11550
1208830,"251 LEXINGTON AVENUE","NEW YORK",NY,,"251 Lexington Avenue","New York","New York",10016
1208831,"251 PARK AVENUE SOUTH","NEW YORK",NY,,"251 Park Avenue South","New York","New York",10010
1208832,"251 SEAMAN AVENUE","NEW YORK",NY,,"251 Seaman Avenue","New York","New York",10034
1208833,"251 WEST 100TH ST., A.K.A. 824-30 WEST END AVE","NEW YORK",NY,,"251 West 100th Street","New York","New York",10025
1208834,"251 WEST 100TH ST., A.K.A. 824-30 WEST END AVE","NEW YORK",NY,,"251 West 100th Street","New York","New York",10025
1208835,"251 WEST 100TH STREET","NEW YORK",NY,,"251 West 100th Street","New York","New York",10025
1208836,"251 WEST 51ST STREET","NEW YORK",NY,,"251 West 51st Street","New York","New York",10019
1208837,"251-63 JERICHO TURNPIKE",QUEENS,NY,11426,"251-73 Jericho Turnpike",Queens,"New York",11426
1208838,"2510 WESTCHESTER AVE, SUITE 106",BRONX,NY,,"2510 Westchester Avenue",Bronx,"New York",10461
1208839,"2514 ALBEMARLE RD",BROOKLYN,NY,,"2514 Albemarle Road",Brooklyn,"New York",11226
1208840,"2514 CRESTON AVE.",BRONX,NY,,"2514 Creston Avenue",Bronx,"New York",10468
1208841,"2515 OLINVILLE AVE",BRONX,NY,,"2515 Olinville Avenue",Bronx,"New York",10467
1208842,"2516 NEWKIRK AVE",BROOKLYN,NY,,"2516 Newkirk Avenue",Brooklyn,"New York",11226
1208843,"252 CHESTNUT STREET","WEST HEMPSTEAD",NY,11552,"252 Chestnut Street","West Hempstead","New York",11552
1208844,"252 HAWTHORNE AVENUE",YONKERS,NY,10705,"252 Hawthorne Avenue",Yonkers,"New York",10705
1208845,"252 WEST 10TH STREET","NEW YORK",NY,,"252 West 10th Street","New York","New York",10014
1208846,"252 WEST 123RD STREET","NEW YORK",NY,,"252 West 123rd Street","New York","New York",10027
1208847,"252 WEST 256TH STREET",BRONX,NY,10471,"252 West 256th Street",Bronx,"New York",10471
1208848,"252 WEST 38TH STREET","NEW YORK",NY,,"252 West 38th Street","New York","New York",10018
1208849,"252 WEST 43RD STREET","NEW YORK",NY,10036,"252 West 43rd Street","New York","New York",10036
1208850,"2521 CRUGER AVE.",BRONX,NY,10467,"2521 Cruger Avenue",Bronx,"New York",10467
1208851,"2524 CRESTON AVE.",BRONX,NY,10468,"2524 Creston Avenue",Bronx,"New York",10468
1208852,"2525 BATCHELDER STREET",BROOKLYN,NY,,"2525 Batchelder Street",Brooklyn,"New York",11235
1208853,"2526 HOLLAND AVE",BRONX,NY,,"2526 Holland Avenue",Bronx,"New York",10467
1208854,"2527 VALENTINE AVE",BRONX,NY,,"2527 Valentine Avenue",Bronx,"New York",10458
1208855,"2528 LURTING AVENUE",BRONX,NY,10469,"2528 Lurting Avenue",Bronx,"New York",10469
1208856,"2529 WEST TREMONT AVENUE",BRONX,NY,10453,"2529 East Tremont Avenue",Bronx,"New York",10461
1208857,"253 EAST 52ND STREET","NEW YORK",NY,,"253 East 52nd Street","New York","New York",10022
1208858,"253 EAST 77TH STREET","NEW YORK",NY,10014,"253 East 77th Street","New York","New York",10075
1208859,"253 NORTH CENTRAL PARK AVE.",HARTSDALE,NY,10530,"253 North Central Avenue","White Plains","New York",10606
1208860,"253 WEST 28TH STREET","NEW YORK",NY,10001,"253 West 28th Street","New York","New York",10001
1208861,"253 WEST 28TH STREET","NEW YORK",NY,10001,"253 West 28th Street","New York","New York",10001
1208862,"253 WEST 35TH STREET, FLOOR 12A","NEW YORK",NY,,"253 West 35th Street","New York","New York",10001
1208863,"253 WEST 35TH STREET","NEW YORK",NY,,"253 West 35th Street","New York","New York",10001
1208864,"253 WEST 35TH STREET, 14TH FLOOR","NEW YORK",NY,,"253 West 35th Street","New York","New York",10001
1208865,"253 WEST 72ND STREET","NEW YORK",NY,10023,"253 West 72nd Street","New York","New York",10023
1208866,"253-01 ROCKAWAY BLVD",ROSEDALE,NY,,"253-01 Rockaway Boulevard",Woodmere,"New York",11422
1208867,"2530 HYLAN BOULEVARD","STATEN ISLAND",NY,,"2530 Hylan Boulevard","Staten Island","New York",10306
1208868,"2530 JEROME AVENUE",BRONX,NY,,"2530 Jerome Avenue",Bronx,"New York",10468
1208869,"25300 ROCKAWAY BLVD",ROSEDALE,NY,11422,"25300 Rockaway Boulevard",Woodmere,"New York",11422
1208870,"2531 OLINVILLE AVE",BRONX,NY,,"2531 Olinville Avenue",Bronx,"New York",10467
1208871,"2532 CRESTON AVE.",BRONX,NY,10468,"2532 Creston Avenue",Bronx,"New York",10468
1208872,"2532 CRESTON AVE.",BRONX,NY,10468,"2532 Creston Avenue",Bronx,"New York",10468
1208873,"2532 GRAND CONCOURSE",BRONX,NY,,"2532 Grand Concourse",Bronx,"New York",10458
1208874,"2533 BATCHELDER STREET",BROOKLYN,NY,,"2533 Batchelder Street",Brooklyn,"New York",11235
1208875,"2533 BATCHELDER STREET",BROOKLYN,NY,,"2533 Batchelder Street",Brooklyn,"New York",11235
1208876,"2533 PALMER AVE","NEW ROCHELLE",NY,,"2533 Palmer Avenue","New Rochelle","New York",10801
1208877,"2534 CRESTON AVENUE",BRONX,NY,,"2534 Creston Avenue",Bronx,"New York",10468
1208878,"254 EAST 174TH STREET",BRONX,NY,,"254 East 174th Street",Bronx,"New York",10457
1208879,"254 NORTH MAIN STREET","SPRING VALLEY",NY,,"254 North Main Street","Spring Valley","New York",10977
1208880,"254 WEST 35TH ST. 5TH FL.","NEW YORK",NY,,"254 West 35th Street","New York","New York",10001
1208881,"254 WEST 79TH ST. aka 2201 BROADWAY","NEW YORK",NY,,"254 West 29th Street","New York","New York",10001
1208882,"254-72 LIVINGSTON ST.",BROOKLYN,NY,11201,"254 Livingston Street",Brooklyn,"New York",11201
1208883,"2540 BARKER AVE",BRONX,NY,,"2540 Barker Avenue",Bronx,"New York",10467
1208884,"2541 AQUEDUCT AVE.",BRONX,NY,10468,"2541 Aqueduct Avenue",Bronx,"New York",10468
1208885,"2541 OLINVILLE AVE",BRONX,NY,,"2541 Olinville Avenue",Bronx,"New York",10467
1208886,"2542-2548 WHITE PLAINS RD",BRONX,NY,10467,"2542 White Plains Road",Bronx,"New York",10467
1208887,"2543 PROSPECT STREET",YONKERS,NY,,"25-43 Prospect Street",Yonkers,"New York",10701
1208888,"2543 PROSPECT STREET",YONKERS,NY,,"25-43 Prospect Street",Yonkers,"New York",10701
1208889,"2545 OLINVILLE AVE",BRONX,NY,,"2545 Olinville Avenue",Bronx,"New York",10467
1208890,"2545 SEDGWICK AVE",BRONX,NY,,"2545 Sedgwick Avenue",Bronx,"New York",10468
1208891,"2546 EAST 13TH STREET",BROOKLYN,NY,,"2546 East 13th Street",Brooklyn,"New York",11235
1208892,"2547 BAINBRIDGE AVENUE",BRONX,NY,,"2547 Bainbridge Avenue",Bronx,"New York",10458
1208893,"255 5TH AVENUE","NEW YORK",NY,,"255 5th Avenue","New York","New York",10016
1208894,"255 CABRINI BLVD","NEW YORK",NY,,"255 Cabrini Boulevard","New York","New York",10040
1208895,"255 CABRINI BLVD.","NEW YORK",NY,,"255 Cabrini Boulevard","New York","New York",10040
1208896,"255 HUGUENOT STREET","NEW ROCHELLE",NY,,"255 Huguenot Street","New Rochelle","New York",10801
1208897,"255 LENOX AVENUE","NEW YORK",NY,,"255 Malcolm X Boulevard","New York","New York",10027
1208898,"255 MAMARONECK RD",SCARSDALE,NY,,"255 Mamaroneck Road",Scarsdale,"New York",10583
1208899,"255 WEST 148TH STREET","NEW YORK",NY,10038,"255 West 148th Street","New York","New York",10039
1208900,"255 WESTCHESTER AVE","PORT CHESTER",NY,,"255 Westchester Avenue","Port Chester","New York",10573
1208901,"255 WILMOT ROAD","NEW ROCHELLE",NY,10804,"255 Wilmot Road","New Rochelle","New York",10804
1208902,"2550 OLINVILLE AVE",BRONX,NY,,"2550 Olinville Avenue",Bronx,"New York",10467
1208903,"2555 BAINBRIDGE AVE",BRONX,NY,,"2555 Bainbridge Avenue",Bronx,"New York",10458
1208904,"2558 GRAND CONCOURSE",BRONX,NY,,"2558 Grand Concourse",Bronx,"New York",10458
1208905,"256 ATKINS AVENUE",BROOKLYN,NY,,"256 Atkins Avenue",Brooklyn,"New York",11208
1208906,"256 EAST ROUTE 59",NANUET,NY,,"256 East Route 59",Nanuet,"New York",10954
1208907,"256 WASHINGTON STREET","MT VERNON",NY,,"256 Washington Street","Mount Vernon","New York",10553
1208908,"256 WEST 123RD STREET","NEW YORK",NY,,"256 West 123rd Street","New York","New York",10027
1208909,"256 WEST 15TH STREET","NEW YORK",NY,,"256 West 15th Street","New York","New York",10011
1208910,"256 WEST 38TH STREET","NEW YORK",NY,,"256 West 38th Street","New York","New York",10018
1208911,"256 WEST 38TH STREET, 8TH FLOOR","NEW YORK",NY,,"256 West 38th Street","New York","New York",10018
1208912,"256 WEST 38TH STREET","NEW YORK",NY,,"256 West 38th Street","New York","New York",10018
1208913,"256 WEST 38TH STREET, 7TH FLOOR","NEW YORK",NY,,"256 West 38th Street","New York","New York",10018
1208914,"256-260 WEST 72ND STREET","NEW YORK",NY,,"256 West 72nd Street","New York","New York",10023
1208915,"256-274 ST. ANNS AVENUE",BRONX,NY,,"256 Saint Ann's Avenue",Bronx,"New York",10454
1208916,"256/266 EAST 169TH STREET",BRONX,NY,,"266 East 169th Street",Bronx,"New York",10456
1208917,"2564 PARK AVENUE",BRONX,NY,10451,"2564 Park Avenue",Bronx,"New York",10451
1208918,"257 CENTRAL PARK WEST","NEW YORK",NY,10024,"257 Central Park West","New York","New York",10024
1208919,"257 WEST 30TH STREET","NEW YORK",NY,,"257 West 30th Street","New York","New York",10001
1208920,"2570 FULTON STREET",BROOKLYN,NY,11207,"2570 Fulton Street",Brooklyn,"New York",11207
1208921,"2571 ARTHUR KILL RD","STATEN ISLAND",NY,,"2571 Arthur Kill Road","Staten Island","New York",10309
1208922,"2572-74 WALLACE AVE.",BRONX,NY,,"2572 Wallace Avenue",Bronx,"New York",10467
1208923,"2575 CONEY ISLAND AVENUE",BROOKLYN,NY,,"2575 Coney Island Avenue",Brooklyn,"New York",11223
1208924,"2575 PALISADE AVE.",RIVERDALE,NY,10463,"2575 Palisade Avenue",Bronx,"New York",10463
1208925,"258 WEST 22ND STREET","NEW YORK",NY,,"258 West 22nd Street","New York","New York",10011
1208926,"258 WEST 97TH STREET","NEW YORK",NY,,"258 West 97th Street","New York","New York",10025
1208927,"258-01 HILLSIDE AVENUE","FLORAL PARK",NY,11004,"258-01 Hillside Avenue",Queens,"New York",11004
1208928,"2589 HARDING AVE",BRONX,NY,,"2589 Harding Avenue",Bronx,"New York",10465
1208929,"259 AINSLIE STREET",BROOKLYN,NY,,"259 Ainslie Street",Brooklyn,"New York",11211
1208930,"259 EAST 10TH STREET","NEW YORK",NY,,"259 East 10th Street","New York","New York",10009
1208931,"259 WEST 152ND STREET","NEW YORK",NY,10039,"259 West 152nd Street","New York","New York",10039
1208932,"2598 THIRD AVE",BRONX,NY,,"2598 Third Avenue",Bronx,"New York",10454
1208933,"26 BANK STREET","NEW YORK",NY,,"26 Bank Street","New York","New York",10014
1208934,"26 BRIGHTON ELEVEN STREET",BROOKLYN,NY,11235,"26 Brighton 11th Street",Brooklyn,"New York",11235
1208935,"26 EAST 64TH STREET","NEW YORK",NY,,"26 East 64th Street","New York","New York",10065
1208936,"26 ELIZABETH STREET",SCARSDALE,NY,,"26 Elizabeth Street",Scarsdale,"New York",10583
1208937,"26 SHERLOCK PLACE",BROOKLYN,NY,11233,"26 Sherlock Place",Brooklyn,"New York",11233
1208938,"26 SHERMAN AVENUE","NEW YORK",NY,10040,"26 Sherman Avenue","New York","New York",10040
1208939,"26 SOUTH OXFORD STREET",BROOKLYN,NY,,"26 South Oxford Street",Brooklyn,"New York",11217
1208940,"26 WEST 10TH STREET","NEW YORK",NY,10011-8710,"26 West 10th Street","New York","New York",10011
1208941,"26 WEST 17TH STREET","NEW YORK",NY,,"26 West 17th Street","New York","New York",10011
1208942,"26 WEST 17TH STREET, 5TH FLOOR","NEW YORK",NY,,"26 West 17th Street","New York","New York",10011
1208943,"26 WEST 17TH STREET, 7TH FLOOR","NEW YORK",NY,10011,"26 West 17th Street","New York","New York",10011
1208944,"26 WEST 17TH STREET","NEW YORK",NY,,"26 West 17th Street","New York","New York",10011
1208945,"26 WEST 47TH STREET","NEW YORK",NY,,"26 West 47th Street","New York","New York",10036
1208946,"26 WEST 75TH STREET","NEW YORK",NY,10023,"26 West 75th Street","New York","New York",10023
1208947,"26 WEST KINGSBRIDGE RD",BRONX,NY,,"26 West Kingsbridge Road",Bronx,"New York",10468
1208948,"26-15 ULMER STREET","COLLEGE POINT",NY,11354,"26-15 Ulmer Street",Queens,"New York",11354
1208949,"26-38 21ST STREET",ASTORIA,NY,,"26-38 21st Street",Queens,"New York",11102
