id,street,city,state,postalcode,Google/street,Google/city,Google/state,Google/postalcode
1809279,"178 SEVENTH AVE SO","NEW YORK",NY,10014
1809407,"413 EAST 117TH STREET","NEW YORK",NY,
1809423,"185 CANAL STREET","NEW YORK",NY,10013
1809456,"195-201 GRAND STREET","NEW YORK",NY,
1809464,"222 EAST 11TH STREET","NEW YORK",NY,10003
1809753,"1911-13 THIRD AVE","NEW YORK",NY,
1809768,"1188 SIXTH AVE","NEW YORK",NY,
1810240,"57-35 FLUSHING AVE",MASPETH,NY,
1810284,"25 EIGHTH AVE",BROOKLYN,NY,
1810359,"33 Main Street",Newark,NJ,7105
1810383,"184 JORALEMON STREET",BROOKLYN,NY,
1810407,"45-30 38TH STREET",QUEENS,NY,
1811215,"700 BROADWAY",BROOKLYN,NY,
1811226,"741 GRAND STREET",BROOKLYN,NY,
1811752,"1345 EAST 4TH STREET",BROOKLYN,NY,
1811763,"115 FT GREEN PLACE",BROOKLYN,NY,
1811789,"675 EMPIRE BLVD",BROOKLYN,NY,
1811802,"166 25TH STREET",BROOKLYN,NY,11232
1811856,"946 EIGHTH AVE","NEW YORK",NY,
1811863,"72-11 ROOSEVELT AVE",QUEENS,NY,
1811871,"37-88 REVIEW AVE","LONG ISLAND CITY",NY,11101
1811878,"163-28 NORTHERN BLVD",QUEENS,NY,
1811981,"1545 RHINELANDER AVE",BRONX,NY,11230
1812225,"5025 BROADWAY","NEW YORK",NY,
1812230,"376 15TH STREET",BROOKLYN,NY,
1812231,"372 15TH STREET",BROOKLYN,NY,
1812280,"25 WESTCHESTER SQUARE",BRONX,NY,
1812380,"349/59 SCHOLES STREET",BROOKLYN,NY,
1812487,"52 NORTH BERGEN PLACE",FREEPORT,NY,
1812538,"2001 HYLAN BLVD","STATEN ISLAND",NY,10306
1812574,"50 WHITE OAK STREET","NEW ROCHELLE",NY,
1812575,"51 WHITE OAK STREET","NEW ROCHELLE",NY,
1812578,"60 WHITE OAK STREET","NEW ROCHELLE",NY,
1812582,"61 WHITE OAK STREET","NEW ROCHELLE",NY,
1812877,"212 EAST 106TH STREET","NEW YORK",NY,10029
1812878,"432 EAST 116TH STREET","NEW YORK",NY,10029
1812879,"416-18 EAST 116TH STREET","NEW YORK",NY,10029
1812921,"4 EAST 62ND STREET","NEW YORK",NY,
1812937,"308 WEST 89TH STREET","NEW YORK",NY,
1812960,"380 15TH STREET",BROOKLYN,NY,
1812994,"58-61 55TH STREET",MASPETH,NY,11378
1813156,"27-35 JACKSON AVE","LONG ISLAND CITY",NY,
1813309,"1075 WEBSTER AVENUE ","BRONX ",NY,10024
1813583,"131 Riverside Drive","New York",NY,10024
1813604,"163-10 NORTHERN BLVD",FLUSHING,NY,
1813632,"121 WEST 20TH STREET","NEW YORK",NY,
1813885,"433 WASHINGTON STREET","NEW YORK",NY,
1814013,"600 WEST 116TH STREET","NEW YORK",NY,
1814381,"3360 MERRICK RD",SEAFORD,NY,11783
1814433,"511 BARRY STREET",BRONX,NY,
1814651,"155 WEST 18TH STREET","NEW YORK",NY,
1814654,"400 AVENUE U ",BROOKLYN,NY,11209
1814657,"326 EAST 194TH STREET",BRONX,NY,10458
1814668,"892 BERGEN STREET",BROOKLYN,NY,
1814850,"480 ALABAMA AVE",BROOKLYN,NY,
1814976,"140 MONTAGUE STREET",BROOKLYN,NY,
1815143,"325 THIRD STREET",Brooklyn,NY,11215
1815162,"293 West 12th Street","New York",NY,10014
1815351,"616-620 WEST 116TH STREET","NEW YORK",NY,
1815354,"49 CLAREMONT AVE","NEW YORK",NY,
1815356,"3015 BROADWAY","NEW YORK",NY,
1815357,"217 MANHATTAN AVE","NEW YORK",NY,
1815364,"362 RIVERSIDE DRIVE","NEW YORK",NY,
1815370,"2828 BROADWAY","NEW YORK",NY,
1815371,"2700 BROADWAY","NEW YORK",NY,
1815372,"3260 HENRY HUDSON PARKWAY",BRONX,NY,
1815417,"18 WEST 56TH STREET","NEW YORK",NY,10019
1815456,"151-31 88TH STREET","HOWARD BEACH",NY,
1815507,"770 FULTON STREET",BROOKLYN,NY,
1815512,"172 CLASSON AVE",BROOKLYN,NY,11205
1815536,"129-17 91ST AVE","RICHMOND HILL",NY,11418
1815651,"514 EAST 84TH STREET","NEW YORK",NY,10028
1815699,"12 PAULDING STREET",PLEASANTVILLE,NY,10507
1815714,"145 HUDSON STREET","NEW YORK",NY,
1815730,"80 NASSAU STREET","NEW YORK",NY,
1815744,"237 25TH STREET",BROOKLYN,NY,
1815757,"95 EMERSON PLACE",BROOKLYN,NY,
1815785,"247 HALSTEAD AVE",HARRISON,NY,
1815820,"9505 AVENUE D",BROOKLYN,NY,11236
1816276,"999 PELHAM PARKWAY NORTH",BRONX,NY,
1816284,"676 SAGAMORE STREET",BRONX,NY,10462
1816402,"549 WEST 152ND STREET","NEW YORK",NY,
1816458,"111 EAST FORDHAM RD",BRONX,NY,
1816678,"37-51 86TH STREET",BAYSIDE,NY,
1816690,"613 EAST 233RD STREET",BRONX,NY,
1816736,"290 UTICA AVE",BROOKLYN,NY,
1816872,"31 EAST 21ST STREET","NEW YORK",NY,
1816875,"149-35 NORTHERN BLVD ",FLUSHING,NY,
1817663,"1211 Southern Boulevard","Bronx ",NY,10459
1817792,"224 MONTROSE AVE",BROOKLYN,NY,
1817801,"226 MONTROSE AVE",BROOKLYN,NY,
1817866,"217 HAVEMEYER STREET",BROOKLYN,NY,
1817875,"147-22/32 NORTHERN BLVD",QUEENS,NY,
1817882,"25-19 27TH STREET",QUEENS,NY,
1817933,"605 WEST 48TH STREET","NEW YORK",NY,10036
1817941,"59 ORIENT AVE",BROOKLYN,NY,
1818200,"59 ORIENT AVE",BROOKLYN,NY,
1818206,"112-31 38TH AVE",QUEENS,NY,
1818242,"1409 AVENUE M",BROOKLYN,NY,
1818441,"70-10 AUSTIN STREET",QUEENS,NY,
1818443,"42 ORIENT AVE",BROOKLYN,NY,
1818445,"30 ORIENT AVE",BROOKLYN,NY,
1818450,"57 ORIENT AVE",BROOKLYN,NY,
1818694,"215-34 NORTHERN BLVD",BAYSIDE,NY,11361
1818987,"63-68 AUSTIN STREET","REGO PARK",NY,11374
1819242,"10/38 JAVA STREET",BROOKLYN,NY,
1819475,"30 WEST 44TH STREET","NEW YORK",NY,10036
1819487,"1944 MADISON AVE","NEW YORK",NY,
1819494,"2757 CLAFLIN AVE",BRONX,NY,
1819521,"251 SUNRISE HIGHWAY","ROCKVILLE CENTRE",NY,11570
1819582,"31 HYLAN BLVD","STATEN ISLAND",NY,
1819598,"416 STANLEY AVE",BROOKLYN,NY,
1819708,"3171 HEMPSTEAD TURNPIKE",LEVITTOWN,NY,
1819977,"220 SULLIVAN STREET","NEW YORK",NY,
1820005,"4200 HERKIMER PLACE",BRONX,NY,
1820016,"2154 HYLAN BLVD","STATEN ISLAND",NY,10306
1820021,"89-00 170TH STREET",QUEENS,NY,
1820026,"240 MAPLE AVE","ROCKVILLE CENTRE",NY,
1820084,"178-06 LINDEN BLVD",QUEENS,NY,
1820250,"63-27 METROPOLITAN AVE","MIDDLE VILLAGE",NY,
1820359,"16 WESTCHESTER SQUARE",BRONX,NY,
1820365,"27 Bleecker Street","New York",NY,10012
1820381,"348/376 STERLING STREET",BROOKLYN,NY,11225
1820388,"157 BLEECKER STREET","NEW YORK",NY,10012
1820408,"350 RICHMOND TERRACE","STATEN ISLAND",NY,
1820789,"2410 WESTCHESTER AVENUE ","BRONX ",NY,10461
1821158,"45 SAW MILL RIVER ROAD",YONKERS,NY,10701
1821316,"1784 RICHMOND TERRACE","STATEN ISLAND",NY,10310
1821327,"37-15 31ST AVE",ASTORIA,NY,
1821331,"84-39 153RD STREET",QUEENS,NY,
1821343,"147-28/46 NORTHERN BLVD",QUEENS,NY,
1821366,"123-10 143RD STREET",QUEENS,NY,
1821374,"144-30 ROOSEVELT AVE",FLUSHING,NY,
1821377,"84-29 153RD AVE",QUEENS,NY,
1821440,"975 GEORGIA AVE",BROOKLYN,NY,
1821454,"178-22 LINDEN BLVD",QUEENS,NY,
1821470,"157-01 72ND AVE",QUEENS,NY,
1821481,"206-26 NORTHERN BLVD",BAYSIDE,NY,
1821488,"171 AVENUE A","NEW YORK",NY,
1821511,"102-55 67TH DRIVE",QUEENS,NY,
1821525,"909 REMSEN AVE",BROOKLYN,NY,11236
1821531,"33-45 94TH STREET",QUEENS,NY,
1821539,"720-724 NORTH AVE","NEW ROCHELLE",NY,
1821587,"2870 THIRD AVE",BRONX,NY,
1821593,"2430 DAVIDSON AVE",BRONX,NY,
1821597,"870 SIXTH AVE","NEW YORK",NY,
1821602,"2515 SEVENTH AVE","NEW YORK",NY,
1821606,"2226/36 THIRD AVE","NEW YORK",NY,
1821713,"340 WEBSTER AVE",BROOKLYN,NY,
1821814,"231-10 Northern Boulevard",QUEENS,NY,11362
1821823,"350 STERLING STREET",BROOKLYN,NY,
1821888,"60 WEST 71ST STREET","NEW YORK",NY,
1822010,"49 EAST 1ST STREET","NEW YORK",NY,10003
1822021,"724 BROADWAY","NEW YORK",NY,
1822046,"140 NEWPORT STREET",BROOKLYN,NY,
1822127,"414 EAST 64TH STREET","NEW YORK",NY,
1822160,"137-40 45TH AVE",QUEENS,NY,
1822175,"144-85 ROOSEVELT AVE",FLUSHING,NY,
1822195,"43-23 35TH STREET","LONG ISLAND CITY",NY,11101
1822215,"43-33 35TH STREET","LONG ISLAND CITY",NY,11101
1822246,"91-30 VAN WYCK EXPWY",JAMAICA,NY,
1822266,"235 WEST 18TH STREET","NEW YORK",NY,
1822330,"1879 CLINTON AVE",BRONX,NY,
1822337,"136-59 37TH AVE",QUEENS,NY,
1822388,"735 PELHAM PARKWAY NO",BRONX,NY,
1822479,"1500 Hoe Avenue",bronx,NY,10460
1822499,"500 UNION AVENUE ",BRONX,NY,
1822507,"132 WEST 14TH STREET","NEW YORK",NY,
1822574,"20 BOND STREET","NEW YORK",NY,
1822816,"95-44 157TH STREET",QUEENS,NY,
1822829,"152-01 ROCKAWAY BLVD",JAMAICA,NY,
1822844,"98 MACON STREET",BROOKLYN,NY,
1822847,"7 DECATUR STREET",BROOKLYN,NY,
1822863,"541 SIXTH AVE","NEW YORK",NY,
1822887,"168-182 VAN DYKE STREET",BROOKLYN,NY,
1823006,"3535 ROCHAMBEAU AVE",BRONX,NY,
1823032,"104 LOMBARDY STREET",BROOKLYN,NY,
1823039,"1259 MCDONALD AVE",BROOKLYN,NY,
1823046,"58-87 55TH STREET",QUEENS,NY,
1823055,"87-76 130TH STREET",QUEENS,NY,
1823614,"57-09 59TH STREET",MASPETH,NY,11378
1823624,"33-30 127TH PLACE",CORONA,NY,11368
1823792,"83-75 WOODHAVEN BLVD",QUEENS,NY,
1823953,"1332 METROPOLITAN AVE",BRONX,NY,
1823995,"402 WEST 13TH STREET","NEW YORK",NY,
1824049,"14-34 110TH STREET","COLLEGE POINT",NY,
1824076,"143-36 BARCLAY AVE",FLUSHING,NY,
1824080,"1122 Intervale Avenue",Bronx,NY,10459
1824107,"100 Avenue A","New York",NY,10009
1824658,"53 BOERUM PLACE",BROOKLYN,NY,
1824773,"34 NORTH MOORE STREET","NEW YORK",NY,
1825086,"739 West 186th Street","New York",NY,10033
1825250,"66-17 GRAND AVE",MASPETH,NY,11378
1825429,"2936 THIRD AVE",BRONX,NY,
1825456,"2941 BROADWAY","NEW YORK",NY,
1825518,"47-01 FRANCIS LEWIS BLVD",QUEENS,NY,
1825534,"55-78 56TH STREET",QUEENS,NY,
1825625,"609 MYRTLE AVE",BROOKLYN,NY,11205
1825647,"118 AVENUE V",BROOKLYN,NY,
1825660,"131 EAST 125TH STREET","NEW YORK",NY,
1825675,"93-22 JAMAICA AVE",JAMAICA,NY,
1825728,"49-10 47TH AVE",WOODSIDE,NY,
1825773,"7 GOUVERNEUR SLIP EAST","NEW YORK",NY,
1826267,"18-34 42ND STREET",ASTORIA,NY,11505
1826324,"499 SEVENTH AVE","NEW YORK",NY,10018
1826351,"196-10 NORTHERN BLVD",FLUSHING,NY,11358
1826373,"205/17 STARR STREET",BROOKLYN,NY,
1826379,"88-40 80TH STREET",WOODHAVEN,NY,11421
1826405,"98-21 97TH AVE",QUEENS,NY,
1826423,"34-43 FRANCIS LEWIS BLVD",QUEENS,NY,
1826496,"444 LENOX AVE","NEW YORK",NY,
1826669,"117 LEFFERTS PLACE",BROOKLYN,NY,11238
1826672,"4215 BOSTON RD",BRONX,NY,
1826682,"41-19 QUEENS BLVD",QUEENS,NY,
1826925,"570 NOSTRAND AVE",BROOKLYN,NY,
1827080,"119-49 UNION TURNPIKE",QUEENS,NY,
1827334,"3180B VILLA AVE",BRONX,NY,10468
1827379,"171 EAST 84TH STREET","NEW YORK",NY,
1827509,"2011 MORRIS AVE",BRONX,NY,
1827514,"1895 WALTON AVE",BRONX,NY,
1827517,"1975 WALTON AVE",BRONX,NY,
1827521,"1979 WALTON AVE",BRONX,NY,
1827610,"2001 MORRIS AVE",BRONX,NY,
1828610,"2868 JEROME AVE",BRONX,NY,10468
1828618,"40-02/18 QUEENS BLVD",QUEENS,NY,
1829376,"466 CARROLL STREET",BROOKLYN,NY,11215
1829403,"231 15TH STREET",BROOKLYN,NY,
1829544,"110 SHERMAN AVE","NEW YORK",NY,10034
1835812,"971 KELLY STREET",BRONX,NY,10459
1835833,"35-16 105TH STREET",CORONA,NY,
1835919,"141 ALLEN STREET","NEW YORK",NY,10002
1835936,"749-751 GREENWICH STREET","NEW YORK",NY,
1835967,"209-11 WEST 40TH STREET","NEW YORK",NY,10018
1836124,"250 LAFAYETTE STREET","NEW YORK",NY,10012
1836166,"1160 WORTHEN STREET",BRONX,NY,10474
1870027,"29 EAST 21ST STREET","NEW YORK",NY,10010
1870125,"335 Bond Street",BROOKLYN,NY,11231
1870130,"152-01 ROCKAWAY BLVD",JAMAICA,NY,11434
1870399,"2070 Frederick Douglass Boulevard","New York",NY,10026
1871846,"12-19/23 JACKSON AVE",QUEENS,NY,
1871848,"179 EAST 116TH STREET","NEW YORK",NY,
1871849,"125 WEST 124TH STREET","NEW YORK",NY,
1871851,"150 WEST 124TH STREET","NEW YORK",NY,
1871860,"1-27 EAST FORDHAM RD",BRONX,NY,
1871940,"118 EAST 60TH STREET","NEW YORK",NY,
1872267,"86-35 QUEENS BLVD",WOODSIDE,NY,
1873221,"45-33 37TH STREET","LONG ISLAND CITY",NY,
1873350,"533 WEST 156TH STREET","NEW YORK",NY,
1876876,"70 EAST 127TH STREET","NEW YORK",NY,
1876881,"24 EAST 125TH STREET","NEW YORK",NY,
1876884,"158 WEST 122ND STREET","NEW YORK",NY,
1876887,"557 WEST 183RD STREET","NEW YORK",NY,
1876893,"1695 LEXINGTON AVE","NEW YORK",NY,
1876895,"2288 SECOND AVE","NEW YORK",NY,
1876898,"1267 PARK AVE","NEW YORK",NY,
1876904,"500 EAST 117TH STREET","NEW YORK",NY,
1876908,"208 EAST 122ND STREET","NEW YORK",NY,
1876961,"67-10 MYRTLE AVE",QUEENS,NY,
1876974,"47-01 QUEENS BLVD",QUEENS,NY,
1877116,"90 WEST BROADWAY","NEW YORK",NY,
1877402,"114 EAST 36TH STREET","NEW YORK",NY,
1878063,"43-27/43 VERNON BLVD","LONG ISLAND CITY",NY,
1879773,"500 BROOME STREET","NEW YORK",NY,10022
1879778,"36-50 31ST STREET",QUEENS,NY,
1879946,"1613 BROADWAY","NEW YORK",NY,
1879957,"256 WEST 15TH STREET","NEW YORK",NY,
1880028,"267 8TH STREET",BROOKLYN,NY,
1880229,"33 WEST 42ND STREET","NEW YORK",NY,10036
1880300,"131 WEST 14TH STREET","NEW YORK",NY,10011
1889450,"155 FIRST AVE","NEW YORK",NY,10003
1889529,"335 WEST 35TH STREET","NEW YORK",NY,
1889658,"51-41 59TH PLACE",QUEENS,NY,
1889876,"92-10 ROCKAWAY BLVD",QUEENS,NY,
1889900,"40-69 94TH STREET",QUEENS,NY,11373
1889954,"155 EAST 55TH STREET","NEW YORK",NY,
1890108,"42 Lispenard Street","New York",NY,10013
1890156,"1075 METROPOLITAN AVE",BROOKLYN,NY,
1890160,"318 MORGAN AVE",BROOKLYN,NY,
1890190,"180 NASSAU STREET",BROOKLYN,NY,
1890196,"106-16 70TH AVE","FOREST HILLS",NY,11325
1890212,"42 PINE STREET",YONKERS,NY,
1890425,"747 TENTH AVE","NEW YORK",NY,
1899666,"2316 SURF AVE",BROOKLYN,NY,11224
1900032,"50-17 47TH AVE",QUEENS,NY,
1900062,"130-17 23RD AVE",FLUSHING,NY,
1900090,"255 CENTRAL AVE",LAWRENCE,NY,
1900111,"35-55 223RD STREET",QUEENS,NY,
1900119,"31-40 COLLEGE POINT BLVD",QUEENS,NY,
1900252,"440 BROOKLYN AVE",BROOKLYN,NY,
1900485,"341-345 TEN EYCK STREET",BROOKLYN,NY,
1900513,"803 FOREST AVE","STATEN ISLAND",NY,
1900574,"213 HULL STREET",BROOKLYN,NY,
1900589,"1226 LEXINGTON AVE","NEW YORK",NY,
1900607,"118 NORTH BEDFORD RD","MOOUNT KISCO",NY,
1900646,"695 EAST 170TH STREET",BRONX,NY,
1900655,"10 EAST 38TH STREET","NEW YORK",NY,
1900776,"15 VARICK STREET",BROOKLYN,NY,
1901453,"32 HOWARD STREET","NEW YORK",NY,10013
1901481,"23 WEST 88TH STREET","NEW YORK",NY,
1901486,"23 WEST 69TH STREET","NEW YORK",NY,
1901616,"29 ARLINGTON ROAD",SCARSDALE,NY,10583
1901629,"420 12TH STREET",BROOKLYN,NY,
1901643,"155 PROSPECT PLACE",BROOKLYN,NY,
1901650,"532 FIFTH AVE",BROOKLYN,NY,
1901686,"339 ELLERY STREET",BROOKLYN,NY,
1901691,"590 DEKALB AVE",BROOKLYN,NY,
1901778,"143-55 41ST AVE",FLUSHING,NY,
1901906,"1173 BERGEN STREET",BROOKLYN,NY,
1901914,"113 SOUTH 2ND STREET",BROOKLYN,NY,
1902617,"141 KANE STREET",BROOKLYN,NY,
1902667,"331 BEACH 31ST STREET",QUEENS,NY,
1902672,"252 BEACH 14TH STREET",QUEENS,NY,
1902675,"250 BEACH 15TH STREET",QUEENS,NY,
1902679,"333 BEACH 32ND STREET",QUEENS,NY,
1902796,"2155 WHITE PLAINS RD",BRONX,NY,
1902801,"2177 WHITE PLAINS RD",BRONX,NY,
1907905,"53 HOWARD STREET","NEW YORK",NY,
1908122,"1866 RALPH AVE",BROOKLYN,NY,11234
1908412,"136 MONTAGUE STREET",BROOKLYN,NY,11201
1908423,"84 FRANKLIN STREET","NEW YORK",NY,
1908441,"41-42 73RD STREET",QUEENS,NY,
1908456,"656 MONTAUK AVE",BROOKLYN,NY,
1908468,"680 MONTAUK AVE",BROOKLYN,NY,
1908625,"250 CENTRAL AVE",LAWRENCE,NY,
1908626,"284 CENTRAL AVE",LAWRENCE,NY,
1908627,"285 CENTRAL AVE",LAWRENCE,NY,
1908792,"3321 BRUCKNER BLVD",BRONX,NY,
1908866,"477 MADISON AVE","NEW YORK",NY,
1908918,"620 SOUTH BROADWAY",YONKERS,NY,10705
1908939,"131 WEST 23RD STREET","NEW YORK",NY,10011
1909232,"100 HUGH GRANT CIRCLE",BRONX,NY,10472
1911727,"116 WEST 116TH STREET","NEW YORK",NY,
1911895,"505 WEST 181ST STREET","NEW YORK",NY,10033
1911979,"601 EAST 163RD STREET",BRONX,NY,
1912065,"893A Greene Avenue",Brooklyn,NY,11221
1912109,"2401 FLATBUSH AVE",BROOKLYN,NY,
1912627,"410 EAST 38TH STREET","NEW YORK",NY,
1912772,"117 EAST 77TH STREET","NEW YORK",NY,
1912776,"3411 IRWIN AVE",BRONX,NY,10467
1912780,"3419 IRWIN AVE",BRONX,NY,
1913461,"28 GRAHAM AVE",BROOKLYN,NY,
1913471,"174 EAST 205TH STREET",BRONX,NY,
1913485,"145 SOUTH 3RD STREET",BROOKLYN,NY,
1913531,"141 West 10th Street","NEW YORK",NY,
1914390,"100 WASHINGTON STREET",HEMPSTEAD,NY,
1914395,"150 WASHINGTON STREET",HEMPSTEAD,NY,
1914398,"135 CLINTON STREET",HEMPSTEAD,NY,
1914803,"22 WEST 32ND STREET","NEW YORK",NY,
1915231,"29 WEST 35TH STREET","NEW YORK",NY,
1915399,"15 DUTCH STREET ","NEW YORK",NY,
1915401,"56 BEAVER STREET","NEW YORK",NY,10003
1915899,"2700 THEODORE KAZIMIROFF BLVD",BRONX,NY,
1916146,"1086-88 NORTH BROADWAY",YONKERS,NY,
1916269,"1228 64TH STREET",BROOKLYN,NY,
1916289,"1210 64TH STREET",BROOKLYN,NY,
1916296,"1205 65TH STREET",BROOKLYN,NY,
1916402,"442 WARBURTON AVE",YONKERS,NY,
1916412,"999 CONKLIN STREET",FARMINGDALE,NY,11735
1916535,"825 EAST 9TH STREET",BROOKLYN,NY,
1916918,"2720 GRAND CONCOURSE",BRONX,NY,
1917339,"21 DUNHAM PLACE",BROOKLYN,NY,
1917665,"890-898 FLATBUSH AVE",BROOKLYN,NY,
1917799,"485 Malcolm X Boulevard","New York",NY,10037
1917803,"485 LENOX AVE","NEW YORK",NY,10037
1918491,"234 EAST 53RD STREET","NEW YORK",NY,
1919239,"9 KEES PLACE",MERRICK,NY,11566
1925102,"4600 9TH AVE",BROOKLYN,NY,
1925118,"413 EAST 78TH STREET","NEW YORK",NY,
1925141,"90-16 37TH AVE",QUEENS,NY,
1925147,"905 STANLEY AVE",BROOKLYN,NY,
1925233,"1770 STILLWELL AVE",BRONX,NY,
1925429,"104 WEST 86TH STREET","NEW YORK",NY,
1925478,"17/19 THAMES STREET",BROOKLYN,NY,
1926605,"214 EAST 70TH STREET","NEW YORK",NY,
1926608,"850 HICKSVILLE RD",SEAFORD,NY,
1926611,"345 EAST 65TH STREET","NEW YORK",NY,
1926654,"135-15 83RD AVE",QUEENS,NY,
1926674,"131 WEST 132ND STREET","NEW YORK",NY,
1926688,"600 NORTH LONG BEACH RD","ROCKVILLE CENTRE",NY,11570
1926918,"545 BRUSH AVE",BRONX,NY,
1930517,"270 PULASKI STREET",BROOKLYN,NY,
1930524,"1518 PITKIN AVE",BROOKLYN,NY,11212
1930683,"36-22/24 FRANCIS LEWIS BLVD",QUEENS,NY,
1930696,"1369 ATLANTIC AVE",BROOKLYN,NY,
1930726,"24 WOODWARD AVE",RIDGEWOOD,NY,11385
1930739,"239 WEST 145TH STREET","NEW YORK",NY,
1930741,"247 WEST 145TH STREET","NEW YORK",NY,
1930914,"391 SOUTH OYSTER BAY RD",PLAINVIEW,NY,
1930923,"1831 STARR STREET",RIDGEWOOD,NY,11385
1930945,"60 ST. NICHOLAS AVE","NEW YORK",NY,
1931280,"1749 UNIVERSITY AVE",BRONX,NY,
1931387,"300 MARTINE AVE","WHITE PLAINS",NY,
1931459,"20 EAST 11TH STREET","NEW YORK",NY,
1931521,"95-117 RAVINE AVE",YONKERS,NY,
1931755,"891 MOTHER GASTON BLVD",BROOKLYN,NY,
1931757,"895 MOTHER GASTON BLVD",BROOKLYN,NY,
1931994,"500 EXTERIOR STREET",BRONX,NY,10451
1932029,"900 OLD COUNTRY RD","GARDEN CITY",NY,
1932032,"870 OLD COUNTRY RD","GARDEN CITY",NY,
1932035,"1260 OLD COUNTRY RD",WESTBURY,NY,
1932115,"1067 FLUSHING AVE",BROOKLYN,NY,
1932123,"484 WALNUT AVE",YONKERS,NY,
1936709,"142-27 FRANKLIN AVE",FLUSHING,NY,11355
1936712,"902 ALLERTON AVE",BRONX,NY,10469
1936819,"22 WEST 14TH STREET","NEW YORK",NY,
1936869,"85 ADAMS STREET",BROOKLYN,NY,
1936881,"ONE BENNINGTON AVE",FREEPORT,NY,11520
1938182,"138 WEST 73RD STREET","NEW YORK",NY,10023
1939876,"232 EAST 59TH STREET","NEW YORK",NY,
1939902,"133 WEST 140TH STREET","NEW YORK",NY,10030
1939972,"2187 STRAUSS STREET",BROOKLYN,NY,
1939974,"2187 STRAUSS STREET",BROOKLYN,NY,
1948224,"48-49 35th Street","Long Island City ",NY,11101
1953595,"386 BROADWAY","NEW YORK",NY,10013
1953604,"518 CHESTER STREET",BROOKLYN,NY,
1953606,"167 NEWPORT STREET",BROOKLYN,NY,
1953608,"618 CHESTER STREET",BROOKLYN,NY,
1953610,"671 WATKINS STREET",BROOKLYN,NY,
1953612,"816 SARATOGA AVE",BROOKLYN,NY,
1953614,"769 HOPKINSON AVE",BROOKLYN,NY,
1953616,"397 LEGION STREET",BROOKLYN,NY,
1953621,"865 HOPKINSON AVE",BROOKLYN,NY,
1953655,"3837/39 WHITE PLAINS RD",BRONX,NY,10467
1953868,"83 WARREN STREET","NEW YORK",NY,
1954018,"143 JEFFERSON AVENUE ","BROOKLYN ",NY,
1954023,"464 NOSTRAND AVENUE ","BROOKLYN ",NY,
1954024,"103 HALSEY STREET","BROOKLYN ",NY,
1954025,"161 HALSEY STREET","BROOKLYN ",NY,
1954182,"1 LIBRARY PLAZA","NEW ROCHELLE",NY,10801
1954243,"34/36 WEST 32ND STREET","NEW YORK ",NY,10010
1954440,"2159-65 WHITE PLAINS RD",BRONX,NY,
1955609,"4176 LITTLE NECK PARKWAY","LITTLE NECK",NY,11363
1956012,"116-118 JEFFERSON AVENUE ",BROOKLYN,NY,
1956014,"133 JEFFERSON AVENUE ",BROOKLYN,NY,
1956015,"145 JEFFERSON AVENUE ",BROOKLYN,NY,
1956206,"2250 CENTRAL PARK AVE ",YONKERS,NY,10710
1956281,"134-39 BLOSSOM AVE",QUEENS,NY,
1956615,"2254 CENTRAL PARK AVE",Yonkers,NY,10710
1956791,"224 MACON STREET",BROOKLYN,NY,
1956794,"1204 BEDFORD AVENUE ",BROOKLYN,NY,
1956870,"2564 PARK AVE",BRONX,NY,
1956948,"161 JEFFERSON AVE",BROOKLYN,NY,
1956955,"1160 FULTON STREET",BROOKLYN,NY,
1956966,"111 PUTNAM AVE",BROOKLYN,NY,
1956972,"486 GATES AVE",BROOKLYN,NY,
1956978,"431 Jefferson Avenue",BROOKLYN,NY,
1956998,"9-11 MACDONOUGH STREET",BROOKLYN,NY,
1957103,"2051-53 WILLIAMSBRIDGE RD",BRONX,NY,
1957104,"20 VESEY STREET","NEW YORK",NY,10007
1957150,"240 Food Center Drive",BRONX,NY,10474
1957180,"22 WEST 34TH STREET","NEW YORK",NY,
1957212,"445 TOMPKINS AVENUE ",BROOKLYN,NY,
1957214,"447 TOMPKINS AVENUE ",BROOKLYN,NY,
1957280,"68 DECATUR STREET",BROOKLYN,NY,
1957298,"221 HALSEY STREET",BROOKLYN,NY,
1957309,"1371 ATLANTIC AVE",BROOKLYN,NY,
1957909,"2245 STRAUSS STREET",BROOKLYN,NY,
1958172,"250 ARDEN AVE","STATEN ISLAND",NY,
1958173,"244 ARDEN AVE","STATEN ISLAND",NY,
1958461,"156 NORTH BEDFORD RD","MT KISCO",NY,
1958474,"900 Lydig Avenue",Bronx,NY,10462
1958489,"105 BENNINGTON AVE",FREEPORT,NY,
1958634,"251 WEST 101ST STREET","NEW YORK",NY,10025
1958644,"144-27 35TH AVENUE",QUEENS,NY,
1958735,"150 WEST 17TH STREET","NEW YORK",NY,10011
1972409,"1069 FLUSHING AVE",BROOKLYN,NY,
1972446,"322 PLEASANT AVE","NEW YORK",NY,
1972448,"320 PLEASANT AVE","NEW YORK",NY,
1972488,"46-26 KISSENA BLVD",QUEENS,NY,
1972608,"1107 BROADWAY","NEW YORK",NY,
1972740,"327 CENTRAL PARK WEST","NEW YORK",NY,
1972811,"630 EAST 6TH STREET","NEW YORK",NY,
1973280,"1212 64TH STREET",BROOKLYN,NY,
1973730,"8 PALISADE AVE",YONKERS,NY,10701
1973751,"14 WEYMAN AVE","NEW ROCHELLE",NY,10805
1973766,"352 WEST 110TH STREET","NEW YORK",NY,10001
